date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:53:05	18152/18152	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e91-46e8%22	http://demo.nrgthemes.com/projects/travel/menu_style_4.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/menu_style_4.html	(from )
20:53:05	327/327	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Oct%202016%2001:54:50%20GMT	http://demo.nrgthemes.com/robots.txt		(from )
20:53:06	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%2255f91844-47e%22	http://demo.nrgthemes.com/projects/travel/favicon.ico	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/favicon.ico	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:06	117309/117309	---MCZ	200	added ('OK')	text/css	etag:W/%2255f91846-1ca3d%22	http://demo.nrgthemes.com/projects/travel/css/bootstrap.min.css	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/css/bootstrap.min.css	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:06	4830/4830	---MCZ	200	added ('OK')	text/css	etag:W/%2255f91846-12de%22	http://demo.nrgthemes.com/projects/travel/css/jquery-ui.structure.min.css	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/css/jquery-ui.structure.min.css	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:06	4880/4880	---MCZ	200	added ('OK')	text/css	etag:W/%2255f91846-1310%22	http://demo.nrgthemes.com/projects/travel/css/jquery-ui.min.css	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/css/jquery-ui.min.css	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:07	23739/23739	---M-Z	200	added ('OK')	text/css	etag:%2204425bbdc6243fc6e54bf8984fe50330%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	C:/Sitios/Travel/maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:09	461918/461918	---MCZ	200	added ('OK')	text/css	etag:W/%22566ab5ed-70c5e%22	http://demo.nrgthemes.com/projects/travel/css/style.css	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/css/style.css	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:09	77713/77713	---MCZ	200	added ('OK')	text/html	etag:W/%2256276dfb-12f91%22	http://demo.nrgthemes.com/projects/travel/index.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:09	3742/3742	---M--	200	added ('OK')	image/png	etag:%2256224a24-e9e%22	http://demo.nrgthemes.com/projects/travel/img/theme-1/logo_dark.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/theme-1/logo_dark.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:09	16196/16196	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e81-3f44%22	http://demo.nrgthemes.com/projects/travel/menu_style_1.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/menu_style_1.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:09	11015/11015	---M--	200	added ('OK')	image/png	etag:%225624aed4-2b07%22	http://demo.nrgthemes.com/projects/travel/img/landing/header_1.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/header_1.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:10	16192/16192	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e86-3f40%22	http://demo.nrgthemes.com/projects/travel/menu_style_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/menu_style_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:11	19973/19973	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e8c-4e05%22	http://demo.nrgthemes.com/projects/travel/menu_style_3.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/menu_style_3.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:12	10540/10540	---MCZ	200	added ('OK')	text/html	etag:W/%225624d66d-292c%22	http://demo.nrgthemes.com/projects/travel/menu_style_5.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/menu_style_5.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:14	18473/18473	---M--	200	added ('OK')	image/png	etag:%225624b548-4829%22	http://demo.nrgthemes.com/projects/travel/img/landing/header_4.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/header_4.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:14	17062/17062	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e9d-42a6%22	http://demo.nrgthemes.com/projects/travel/menu_style_6.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/menu_style_6.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:14	13809/13809	---M--	200	added ('OK')	image/png	etag:%225624b566-35f1%22	http://demo.nrgthemes.com/projects/travel/img/landing/header_5.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/header_5.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:15	20349/20349	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d99-4f7d%22	http://demo.nrgthemes.com/projects/travel/footer_style_1.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/footer_style_1.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:34	180008/180008	---M--	200	added ('OK')	image/png	etag:%225624af73-2bf28%22	http://demo.nrgthemes.com/projects/travel/img/landing/header_2.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/header_2.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:35	20308/20308	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d9f-4f54%22	http://demo.nrgthemes.com/projects/travel/footer_style_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/footer_style_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:35	121972/121972	---M--	200	added ('OK')	image/png	etag:%225624ad4b-1dc74%22	http://demo.nrgthemes.com/projects/travel/img/landing/footer_1.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/footer_1.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:36	20861/20861	---MCZ	200	added ('OK')	text/html	etag:W/%2256276da4-517d%22	http://demo.nrgthemes.com/projects/travel/footer_style_3.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/footer_style_3.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:39	185524/185524	---M--	200	added ('OK')	image/png	etag:%225624b1c5-2d4b4%22	http://demo.nrgthemes.com/projects/travel/img/landing/header_3.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/header_3.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:39	22266/22266	---MCZ	200	added ('OK')	text/html	etag:W/%2256276da9-56fa%22	http://demo.nrgthemes.com/projects/travel/footer_style_4.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/footer_style_4.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:43	182963/182963	---M--	200	added ('OK')	image/png	etag:%225624b8a7-2cab3%22	http://demo.nrgthemes.com/projects/travel/img/landing/header_6.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/header_6.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:44	20328/20328	---MCZ	200	added ('OK')	text/html	etag:W/%2256276dae-4f68%22	http://demo.nrgthemes.com/projects/travel/footer_style_5.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/footer_style_5.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:46	71135/71135	---M--	200	added ('OK')	image/png	etag:%225624ad9f-115df%22	http://demo.nrgthemes.com/projects/travel/img/landing/footer_2.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/footer_2.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:47	600/600	---M--	200	added ('OK')	image/png	etag:%22560be0f6-258%22	http://demo.nrgthemes.com/projects/travel/img/en.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/en.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:47	268/268	---M--	200	added ('OK')	image/png	etag:%22560be132-10c%22	http://demo.nrgthemes.com/projects/travel/img/fr.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/fr.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:48	250/250	---M--	200	added ('OK')	image/png	etag:%22560be11a-fa%22	http://demo.nrgthemes.com/projects/travel/img/de.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/de.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:48	301/301	---M--	200	added ('OK')	image/png	etag:%22560be13e-12d%22	http://demo.nrgthemes.com/projects/travel/img/ja.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/ja.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:48	492/492	---M--	200	added ('OK')	image/png	etag:%22560be154-1ec%22	http://demo.nrgthemes.com/projects/travel/img/ko.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/ko.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:49	3096/3096	---M--	200	added ('OK')	image/png	etag:%2255f91846-c18%22	http://demo.nrgthemes.com/projects/travel/img/search_icon_small.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/search_icon_small.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:49	35607/35607	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e09-8b17%22	http://demo.nrgthemes.com/projects/travel/index_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:50	64343/64343	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e17-fb57%22	http://demo.nrgthemes.com/projects/travel/index_3.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_3.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:51	60138/60138	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e1c-eaea%22	http://demo.nrgthemes.com/projects/travel/index_4.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_4.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:53	112765/112765	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e52-1b87d%22	http://demo.nrgthemes.com/projects/travel/index_5.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_5.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:53	34673/34673	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e5c-8771%22	http://demo.nrgthemes.com/projects/travel/index_6.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_6.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:54	107127/107127	---M--	200	added ('OK')	image/png	etag:%225624add2-1a277%22	http://demo.nrgthemes.com/projects/travel/img/landing/footer_3.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/footer_3.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:54	50748/50748	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e63-c63c%22	http://demo.nrgthemes.com/projects/travel/index_7.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_7.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:55	50861/50861	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e69-c6ad%22	http://demo.nrgthemes.com/projects/travel/index_8.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_8.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:55	92192/92192	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e71-16820%22	http://demo.nrgthemes.com/projects/travel/index_9.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_9.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:55	44185/44185	---MCZ	200	added ('OK')	text/html	etag:W/%2256276e77-ac99%22	http://demo.nrgthemes.com/projects/travel/index_10.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/index_10.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:56	33628/33628	---MCZ	200	added ('OK')	text/html	etag:W/%2256276eb8-835c%22	http://demo.nrgthemes.com/projects/travel/plane.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/plane.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:56	44744/44744	---MCZ	200	added ('OK')	text/html	etag:W/%2256276df6-aec8%22	http://demo.nrgthemes.com/projects/travel/hotels.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/hotels.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:56	43901/43901	---MCZ	200	added ('OK')	text/html	etag:W/%2256276bee-ab7d%22	http://demo.nrgthemes.com/projects/travel/video_bar.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/video_bar.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:57	44062/44062	---MCZ	200	added ('OK')	text/html	etag:W/%2256276eef-ac1e%22	http://demo.nrgthemes.com/projects/travel/tour.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/tour.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:57	36249/36249	---MCZ	200	added ('OK')	text/html	etag:W/%2256276ed7-8d99%22	http://demo.nrgthemes.com/projects/travel/ship.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/ship.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:57	43364/43364	---MCZ	200	added ('OK')	text/html	etag:W/%2256276ec4-a964%22	http://demo.nrgthemes.com/projects/travel/rental.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/rental.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:57	37871/37871	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c6b-93ef%22	http://demo.nrgthemes.com/projects/travel/cars.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/cars.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:58	58231/58231	---MCZ	200	added ('OK')	text/html	etag:W/%2256276deb-e377%22	http://demo.nrgthemes.com/projects/travel/hotel_list.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/hotel_list.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:58	74937/74937	---MCZ	200	added ('OK')	text/html	etag:W/%2256276df1-124b9%22	http://demo.nrgthemes.com/projects/travel/hotel_list_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/hotel_list_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:58	58226/58226	---MCZ	200	added ('OK')	text/html	etag:W/%2256276de5-e372%22	http://demo.nrgthemes.com/projects/travel/hotel_grid.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/hotel_grid.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:59	57964/57964	---MCZ	200	added ('OK')	text/html	etag:W/%225628dc0e-e26c%22	http://demo.nrgthemes.com/projects/travel/hotel_block.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/hotel_block.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:59	38490/38490	---MCZ	200	added ('OK')	text/html	etag:W/%2256276dde-965a%22	http://demo.nrgthemes.com/projects/travel/hotel_detail.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/hotel_detail.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:53:59	29970/29970	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c45-7512%22	http://demo.nrgthemes.com/projects/travel/booking.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/booking.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:00	26375/26375	---MCZ	200	added ('OK')	text/html	etag:W/%2256276eea-6707%22	http://demo.nrgthemes.com/projects/travel/thank_you.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/thank_you.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:00	57905/57905	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d93-e231%22	http://demo.nrgthemes.com/projects/travel/flight_list.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/flight_list.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:01	57913/57913	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d8e-e239%22	http://demo.nrgthemes.com/projects/travel/flight_grid.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/flight_grid.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:01	57664/57664	---MCZ	200	added ('OK')	text/html	etag:W/%225628db6d-e140%22	http://demo.nrgthemes.com/projects/travel/flight_block.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/flight_block.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:01	39175/39175	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d89-9907%22	http://demo.nrgthemes.com/projects/travel/flight_details.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/flight_details.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:01	57995/57995	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c65-e28b%22	http://demo.nrgthemes.com/projects/travel/car_list.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/car_list.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:02	58007/58007	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c60-e297%22	http://demo.nrgthemes.com/projects/travel/car_grid.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/car_grid.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:02	57735/57735	---MCZ	200	added ('OK')	text/html	etag:W/%225628dbff-e187%22	http://demo.nrgthemes.com/projects/travel/car_block.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/car_block.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:02	42570/42570	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c5a-a64a%22	http://demo.nrgthemes.com/projects/travel/car_detail.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/car_detail.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:02	126602/126602	---M--	200	added ('OK')	image/png	etag:%225624adf4-1ee8a%22	http://demo.nrgthemes.com/projects/travel/img/landing/footer_4.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/footer_4.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:03	71176/71176	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d5a-11608%22	http://demo.nrgthemes.com/projects/travel/cruise_list.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/cruise_list.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:03	71179/71179	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d54-1160b%22	http://demo.nrgthemes.com/projects/travel/cruise_grid.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/cruise_grid.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:03	71045/71045	---MCZ	200	added ('OK')	text/html	etag:W/%225628dc0a-11585%22	http://demo.nrgthemes.com/projects/travel/cruise_block.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/cruise_block.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:04	44891/44891	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d4f-af5b%22	http://demo.nrgthemes.com/projects/travel/cruise_detail.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/cruise_detail.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:04	38664/38664	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c11-9708%22	http://demo.nrgthemes.com/projects/travel/about_us.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/about_us.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:04	35583/35583	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c16-8aff%22	http://demo.nrgthemes.com/projects/travel/about_us_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/about_us_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:05	37249/37249	---MCZ	200	added ('OK')	text/html	etag:W/%2256276ecb-9181%22	http://demo.nrgthemes.com/projects/travel/services.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/services.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:05	38931/38931	---MCZ	200	added ('OK')	text/html	etag:W/%2256276ed1-9813%22	http://demo.nrgthemes.com/projects/travel/services_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/services_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:05	25801/25801	---MCZ	200	added ('OK')	text/html	etag:W/%2256276db4-64c9%22	http://demo.nrgthemes.com/projects/travel/gallery.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/gallery.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:05	27999/27999	---MCZ	200	added ('OK')	text/html	etag:W/%2256276db9-6d5f%22	http://demo.nrgthemes.com/projects/travel/gallery_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/gallery_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:06	28895/28895	---MCZ	200	added ('OK')	text/html	etag:W/%2256276dbe-70df%22	http://demo.nrgthemes.com/projects/travel/gallery_3.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/gallery_3.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:06	119377/119377	---M--	200	added ('OK')	image/png	etag:%225624ae1f-1d251%22	http://demo.nrgthemes.com/projects/travel/img/landing/footer_5.png	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/img/landing/footer_5.png	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:06	29256/29256	---MCZ	200	added ('OK')	text/html	etag:W/%2256276dc4-7248%22	http://demo.nrgthemes.com/projects/travel/gallery_4.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/gallery_4.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:06	28828/28828	---MCZ	200	added ('OK')	text/html	etag:W/%2256276dcb-709c%22	http://demo.nrgthemes.com/projects/travel/gallery_5.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/gallery_5.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:06	24618/24618	---MCZ	200	added ('OK')	text/html	etag:W/%2256276dd2-602a%22	http://demo.nrgthemes.com/projects/travel/gallery_detail.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/gallery_detail.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:07	35092/35092	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c21-8914%22	http://demo.nrgthemes.com/projects/travel/blog.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/blog.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:07	49726/49726	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c3a-c23e%22	http://demo.nrgthemes.com/projects/travel/blog_list.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/blog_list.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:07	49836/49836	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c3f-c2ac%22	http://demo.nrgthemes.com/projects/travel/blog_list_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/blog_list_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:07	28975/28975	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c31-712f%22	http://demo.nrgthemes.com/projects/travel/blog_full.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/blog_full.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:08	54982/54982	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c26-d6c6%22	http://demo.nrgthemes.com/projects/travel/blog_detail.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/blog_detail.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:08	39340/39340	---MCZ	200	added ('OK')	text/html	etag:W/%2256276c2b-99ac%22	http://demo.nrgthemes.com/projects/travel/blog_detail_2.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/blog_detail_2.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:08	36959/36959	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d77-905f%22	http://demo.nrgthemes.com/projects/travel/faq.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/faq.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:08	34679/34679	---MCZ	200	added ('OK')	text/html	etag:W/%2256276d7c-8777%22	http://demo.nrgthemes.com/projects/travel/faq1.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/faq1.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:09	54956/54956	---MCZ	200	added ('OK')	text/html	etag:W/%2256281fc0-d6ac%22	http://demo.nrgthemes.com/projects/travel/page_layout_left_sidebar.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/page_layout_left_sidebar.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:09	55040/55040	---MCZ	200	added ('OK')	text/html	etag:W/%225628201b-d700%22	http://demo.nrgthemes.com/projects/travel/page_layout_right_sidebar.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/page_layout_right_sidebar.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:09	44708/44708	---MCZ	200	added ('OK')	text/html	etag:W/%225628ae3e-aea4%22	http://demo.nrgthemes.com/projects/travel/page_layout_2_sidebar.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/page_layout_2_sidebar.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:09	39287/39287	---MCZ	200	added ('OK')	text/html	etag:W/%2256282053-9977%22	http://demo.nrgthemes.com/projects/travel/page_layout_full_width.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/page_layout_full_width.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
20:54:10	23729/23729	---MCZ	200	added ('OK')	text/html	etag:W/%22566ab5d9-5cb1%22	http://demo.nrgthemes.com/projects/travel/contact_us.html	C:/Sitios/Travel/demo.nrgthemes.com/projects/travel/contact_us.html	(from http://demo.nrgthemes.com/projects/travel/menu_style_4.html)
